p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,,,,
2.99E-157,-1.060010738,0.179,0.53,9.94E-153,Healthy/Control,ENSG00000083799,,,ENSG00000083799,CYLD
4.56E-157,-0.888957036,0.34,0.754,1.51E-152,Healthy/Control,ENSG00000065809,,,ENSG00000065809,FAM107B
5.00E-157,-0.757879634,0.464,0.874,1.66E-152,Healthy/Control,ENSG00000125347,,,ENSG00000125347,IRF1
6.38E-157,-1.104032427,0.144,0.47,2.12E-152,Healthy/Control,ENSG00000170004,,,ENSG00000170004,CHD3
8.03E-156,-1.200953458,0.075,0.35,2.67E-151,Healthy/Control,ENSG00000179119,,,ENSG00000179119,SPTY2D1
2.20E-155,-1.087888383,0.157,0.49,7.31E-151,Healthy/Control,ENSG00000126709,,,ENSG00000126709,IFI6
1.35E-154,-0.907972874,0.325,0.739,4.48E-150,Healthy/Control,ENSG00000116560,,,ENSG00000116560,SFPQ
1.87E-154,-1.230738756,0.054,0.301,6.22E-150,Healthy/Control,ENSG00000239636,,,ENSG00000239636,AC004865.2
1.92E-154,-1.235436318,0.047,0.286,6.37E-150,Healthy/Control,ENSG00000137492,,,ENSG00000137492,THAP12
3.58E-154,-1.180954487,0.082,0.35,1.19E-149,Healthy/Control,ENSG00000204272,,,ENSG00000204272,NBDY
4.74E-154,-0.933082527,0.294,0.697,1.57E-149,Healthy/Control,ENSG00000130402,,,ENSG00000130402,ACTN4
1.98E-153,-0.787440816,0.442,0.866,6.58E-149,Healthy/Control,ENSG00000204642,,,ENSG00000204642,HLA-F
2.56E-153,-0.949034121,0.262,0.635,8.49E-149,Healthy/Control,ENSG00000171634,,,ENSG00000171634,BPTF
3.07E-153,-1.053789238,0.171,0.507,1.02E-148,Healthy/Control,ENSG00000080503,,,ENSG00000080503,SMARCA2
7.69E-153,-0.938398058,0.274,0.655,2.56E-148,Healthy/Control,ENSG00000145703,,,ENSG00000145703,IQGAP2
1.06E-152,-1.127883323,0.112,0.4,3.54E-148,Healthy/Control,ENSG00000232388,,,ENSG00000232388,SMIM26
1.22E-152,-1.061120695,0.164,0.497,4.04E-148,Healthy/Control,ENSG00000165732,,,ENSG00000165732,DDX21
8.99E-151,-1.184183656,0.07,0.334,2.99E-146,Healthy/Control,ENSG00000182827,,,ENSG00000182827,ACBD3
2.55E-150,-0.348088036,0.778,0.989,8.47E-146,Healthy/Control,ENSG00000081237,,,ENSG00000081237,PTPRC
2.95E-150,-1.068621668,0.153,0.479,9.80E-146,Healthy/Control,ENSG00000035928,,,ENSG00000035928,RFC1
3.15E-150,-1.15627993,0.091,0.371,1.05E-145,Healthy/Control,ENSG00000075151,,,ENSG00000075151,EIF4G3
3.89E-150,-0.926489526,0.294,0.693,1.29E-145,Healthy/Control,ENSG00000106052,,,ENSG00000106052,TAX1BP1
3.93E-150,-1.126934648,0.111,0.408,1.31E-145,Healthy/Control,ENSG00000158545,,,ENSG00000158545,ZC3H18
4.68E-150,-1.117046213,0.112,0.405,1.56E-145,Healthy/Control,ENSG00000228253,,,ENSG00000228253,MT-ATP8
5.64E-150,-1.066410082,0.155,0.474,1.87E-145,Healthy/Control,ENSG00000145734,,,ENSG00000145734,BDP1
1.99E-149,-1.111799149,0.12,0.42,6.61E-145,Healthy/Control,ENSG00000205045,,,ENSG00000205045,SLFN12L
2.95E-149,-0.895301807,0.313,0.707,9.80E-145,Healthy/Control,ENSG00000136938,,,ENSG00000136938,ANP32B
5.28E-149,-0.918207347,0.303,0.71,1.75E-144,Healthy/Control,ENSG00000111832,,,ENSG00000111832,RWDD1
6.53E-149,-1.023234891,0.185,0.516,2.17E-144,Healthy/Control,ENSG00000135899,,,ENSG00000135899,SP110
1.22E-148,-0.711557196,0.504,0.91,4.06E-144,Healthy/Control,ENSG00000159140,,,ENSG00000159140,SON
1.44E-148,-0.98324397,0.222,0.579,4.79E-144,Healthy/Control,ENSG00000169926,,,ENSG00000169926,KLF13
1.68E-148,-1.140710111,0.096,0.381,5.58E-144,Healthy/Control,ENSG00000122482,,,ENSG00000122482,ZNF644
3.82E-148,-0.3134047,0.801,0.989,1.27E-143,Healthy/Control,ENSG00000189403,,,ENSG00000189403,HMGB1
5.10E-148,-1.102804528,0.129,0.444,1.70E-143,Healthy/Control,ENSG00000115816,,,ENSG00000115816,CEBPZ
9.60E-148,-0.899901988,0.311,0.708,3.19E-143,Healthy/Control,ENSG00000111670,,,ENSG00000111670,GNPTAB
1.61E-147,-1.129715409,0.1,0.386,5.35E-143,Healthy/Control,ENSG00000090061,,,ENSG00000090061,CCNK
3.07E-147,-1.15058752,0.086,0.36,1.02E-142,Healthy/Control,ENSG00000166170,,,ENSG00000166170,BAG5
8.27E-147,-0.985330173,0.228,0.601,2.75E-142,Healthy/Control,ENSG00000135655,,,ENSG00000135655,USP15
1.11E-146,-0.906592413,0.298,0.688,3.68E-142,Healthy/Control,ENSG00000063046,,,ENSG00000063046,EIF4B
1.97E-146,-0.495374835,0.67,0.977,6.56E-142,Healthy/Control,ENSG00000104964,,,ENSG00000104964,AES
2.41E-146,-1.11039073,0.111,0.398,8.00E-142,Healthy/Control,ENSG00000160714,,,ENSG00000160714,UBE2Q1
2.45E-146,-0.969677525,0.236,0.603,8.16E-142,Healthy/Control,ENSG00000114126,,,ENSG00000114126,TFDP2
3.02E-146,-1.101223395,0.118,0.414,1.00E-141,Healthy/Control,ENSG00000100813,,,ENSG00000100813,ACIN1
4.46E-146,-1.178824941,0.09,0.353,1.48E-141,Healthy/Control,ENSG00000184205,,,ENSG00000184205,TSPYL2
9.06E-146,-1.159434923,0.076,0.341,3.01E-141,Healthy/Control,ENSG00000178381,,,ENSG00000178381,ZFAND2A
9.85E-146,-0.911330476,0.303,0.703,3.27E-141,Healthy/Control,ENSG00000125944,,,ENSG00000125944,HNRNPR
1.46E-145,-0.939403345,0.262,0.639,4.87E-141,Healthy/Control,ENSG00000111011,,,ENSG00000111011,RSRC2
3.60E-145,-1.026618249,0.181,0.53,1.20E-140,Healthy/Control,ENSG00000270170,,,ENSG00000270170,NCBP2-AS2
4.38E-145,-0.981967577,0.218,0.565,1.46E-140,Healthy/Control,ENSG00000135968,,,ENSG00000135968,GCC2
7.16E-145,-1.129700299,0.095,0.373,2.38E-140,Healthy/Control,ENSG00000089818,,,ENSG00000089818,NECAP1
9.58E-145,-0.841069739,0.374,0.791,3.18E-140,Healthy/Control,ENSG00000136527,,,ENSG00000136527,TRA2B
4.28E-144,-0.944670107,0.249,0.614,1.42E-139,Healthy/Control,ENSG00000123240,,,ENSG00000123240,OPTN
6.07E-144,-0.906863727,0.29,0.672,2.02E-139,Healthy/Control,ENSG00000145833,,,ENSG00000145833,DDX46
7.24E-144,-1.018563487,0.181,0.516,2.41E-139,Healthy/Control,ENSG00000198961,,,ENSG00000198961,PJA2
2.59E-143,-0.874644539,0.334,0.738,8.61E-139,Healthy/Control,ENSG00000138668,,,ENSG00000138668,HNRNPD
5.32E-143,-0.954075431,0.244,0.615,1.77E-138,Healthy/Control,ENSG00000173726,,,ENSG00000173726,TOMM20
1.18E-142,-0.870574378,0.332,0.729,3.92E-138,Healthy/Control,ENSG00000119707,,,ENSG00000119707,RBM25
4.82E-142,-1.084527387,0.122,0.414,1.60E-137,Healthy/Control,ENSG00000173120,,,ENSG00000173120,KDM2A
1.15E-141,-1.10007266,0.105,0.375,3.82E-137,Healthy/Control,ENSG00000154582,,,ENSG00000154582,ELOC
2.13E-141,-0.874329212,0.306,0.677,7.08E-137,Healthy/Control,ENSG00000085224,,,ENSG00000085224,ATRX
3.39E-141,-0.990658288,0.194,0.522,1.13E-136,Healthy/Control,ENSG00000221963,,,ENSG00000221963,APOL6
3.94E-141,0.367704117,0.66,0.563,1.31E-136,Healthy/Control,ENSG00000179144,,,ENSG00000179144,GIMAP7
3.83E-140,-0.95404998,0.231,0.586,1.27E-135,Healthy/Control,ENSG00000096746,,,ENSG00000096746,HNRNPH3
6.27E-140,-0.795933471,0.407,0.813,2.08E-135,Healthy/Control,ENSG00000169554,,,ENSG00000169554,ZEB2
6.46E-140,-1.141032682,0.07,0.327,2.15E-135,Healthy/Control,ENSG00000151292,,,ENSG00000151292,CSNK1G3
1.40E-139,-1.084788489,0.112,0.392,4.65E-135,Healthy/Control,ENSG00000167258,,,ENSG00000167258,CDK12
1.62E-139,-1.027946381,0.161,0.481,5.39E-135,Healthy/Control,ENSG00000133773,,,ENSG00000133773,CCDC59
7.54E-139,-0.995171516,0.195,0.538,2.51E-134,Healthy/Control,ENSG00000091039,,,ENSG00000091039,OSBPL8
1.07E-138,-1.05524076,0.131,0.423,3.56E-134,Healthy/Control,ENSG00000160908,,,ENSG00000160908,ZNF394
1.46E-138,-1.078476814,0.12,0.413,4.86E-134,Healthy/Control,ENSG00000077147,,,ENSG00000077147,TM9SF3
3.31E-138,-1.06031278,0.132,0.431,1.10E-133,Healthy/Control,ENSG00000114127,,,ENSG00000114127,XRN1
3.99E-138,-1.024495876,0.159,0.472,1.33E-133,Healthy/Control,ENSG00000116731,,,ENSG00000116731,PRDM2
5.58E-138,-1.037559685,0.146,0.453,1.85E-133,Healthy/Control,ENSG00000119314,,,ENSG00000119314,PTBP3
7.50E-138,-0.986483458,0.192,0.522,2.49E-133,Healthy/Control,ENSG00000270647,,,ENSG00000270647,TAF15
2.66E-137,-0.880857458,0.31,0.699,8.82E-133,Healthy/Control,ENSG00000126934,,,ENSG00000126934,MAP2K2
5.01E-137,-0.93062573,0.259,0.634,1.67E-132,Healthy/Control,ENSG00000117592,,,ENSG00000117592,PRDX6
3.12E-136,-1.010649895,0.168,0.487,1.04E-131,Healthy/Control,ENSG00000115464,,,ENSG00000115464,USP34
3.25E-136,-1.111881077,0.083,0.342,1.08E-131,Healthy/Control,ENSG00000112282,,,ENSG00000112282,MED23
3.98E-136,-1.134123184,0.071,0.316,1.32E-131,Healthy/Control,ENSG00000185477,,,ENSG00000185477,GPRIN3
6.23E-136,-1.086056634,0.106,0.38,2.07E-131,Healthy/Control,ENSG00000181555,,,ENSG00000181555,SETD2
8.21E-136,-1.098607962,0.094,0.358,2.73E-131,Healthy/Control,ENSG00000107263,,,ENSG00000107263,RAPGEF1
2.04E-135,-1.045809346,0.134,0.432,6.79E-131,Healthy/Control,ENSG00000179912,,,ENSG00000179912,R3HDM2
2.94E-135,-1.014306757,0.162,0.473,9.76E-131,Healthy/Control,ENSG00000004468,,,ENSG00000004468,CD38
4.96E-135,-0.979078306,0.192,0.523,1.65E-130,Healthy/Control,ENSG00000165669,,,ENSG00000165669,FAM204A
8.05E-135,-1.06824952,0.119,0.396,2.68E-130,Healthy/Control,ENSG00000197943,,,ENSG00000197943,PLCG2
3.21E-134,-1.014543645,0.154,0.458,1.07E-129,Healthy/Control,ENSG00000155903,,,ENSG00000155903,RASA2
8.96E-134,-0.968914006,0.192,0.511,2.98E-129,Healthy/Control,ENSG00000049618,,,ENSG00000049618,ARID1B
1.50E-133,-1.09317577,0.091,0.345,4.99E-129,Healthy/Control,ENSG00000141582,,,ENSG00000141582,CBX4
1.59E-133,-0.893117509,0.271,0.627,5.28E-129,Healthy/Control,ENSG00000047410,,,ENSG00000047410,TPR
4.62E-133,-1.020541016,0.151,0.458,1.54E-128,Healthy/Control,ENSG00000007168,,,ENSG00000007168,PAFAH1B1
5.89E-133,-1.039492565,0.135,0.426,1.96E-128,Healthy/Control,ENSG00000129534,,,ENSG00000129534,MIS18BP1
7.40E-133,-0.813852214,0.421,0.861,2.46E-128,Healthy/Control,ENSG00000114353,,,ENSG00000114353,GNAI2
1.02E-132,-0.914123368,0.26,0.628,3.38E-128,Healthy/Control,ENSG00000137815,,,ENSG00000137815,RTF1
1.21E-132,-1.10618568,0.078,0.33,4.02E-128,Healthy/Control,ENSG00000071243,,,ENSG00000071243,ING3
1.26E-132,-0.994355536,0.167,0.469,4.18E-128,Healthy/Control,ENSG00000118058,,,ENSG00000118058,KMT2A
1.75E-132,-0.477065664,0.671,0.966,5.81E-128,Healthy/Control,ENSG00000142634,,,ENSG00000142634,EFHD2
2.87E-132,-0.817129644,0.367,0.764,9.55E-128,Healthy/Control,ENSG00000136819,,,ENSG00000136819,C9orf78
3.39E-132,-0.991162145,0.171,0.477,1.13E-127,Healthy/Control,ENSG00000188994,,,ENSG00000188994,ZNF292
2.04E-131,-0.910181775,0.256,0.619,6.77E-127,Healthy/Control,ENSG00000065548,,,ENSG00000065548,ZC3H15
2.29E-131,-1.044325253,0.129,0.417,7.62E-127,Healthy/Control,ENSG00000165813,,,ENSG00000165813,CCDC186
4.24E-130,-0.834498034,0.332,0.709,1.41E-125,Healthy/Control,ENSG00000143870,,,ENSG00000143870,PDIA6
5.30E-130,-0.996638809,0.156,0.456,1.76E-125,Healthy/Control,ENSG00000164609,,,ENSG00000164609,SLU7
5.88E-130,-0.954330653,0.206,0.539,1.95E-125,Healthy/Control,ENSG00000198265,,,ENSG00000198265,HELZ
6.20E-130,-1.077815864,0.094,0.356,2.06E-125,Healthy/Control,ENSG00000120802,,,ENSG00000120802,TMPO
7.31E-130,-0.998063769,0.151,0.431,2.43E-125,Healthy/Control,ENSG00000127922,,,ENSG00000127922,SEM1
1.11E-129,-1.039094077,0.124,0.402,3.69E-125,Healthy/Control,ENSG00000122218,,,ENSG00000122218,COPA
1.97E-129,-1.002972378,0.154,0.456,6.55E-125,Healthy/Control,ENSG00000153914,,,ENSG00000153914,SREK1
4.41E-129,-1.054241021,0.106,0.377,1.47E-124,Healthy/Control,ENSG00000164902,,,ENSG00000164902,PHAX
4.84E-129,-1.037052833,0.126,0.411,1.61E-124,Healthy/Control,ENSG00000198887,,,ENSG00000198887,SMC5
5.45E-129,-1.084712707,0.084,0.336,1.81E-124,Healthy/Control,ENSG00000119953,,,ENSG00000119953,SMNDC1
7.38E-129,-1.050578698,0.113,0.385,2.45E-124,Healthy/Control,ENSG00000168264,,,ENSG00000168264,IRF2BP2
8.69E-129,-1.019390806,0.14,0.431,2.89E-124,Healthy/Control,ENSG00000114416,,,ENSG00000114416,FXR1
1.93E-128,-0.880111347,0.29,0.669,6.40E-124,Healthy/Control,ENSG00000158195,,,ENSG00000158195,WASF2
9.02E-128,-0.996969804,0.154,0.453,3.00E-123,Healthy/Control,ENSG00000113282,,,ENSG00000113282,CLINT1
1.15E-127,-1.052689564,0.106,0.37,3.82E-123,Healthy/Control,ENSG00000108256,,,ENSG00000108256,NUFIP2
1.44E-127,-1.018111479,0.136,0.425,4.79E-123,Healthy/Control,ENSG00000023287,,,ENSG00000023287,RB1CC1
1.89E-127,-1.091819204,0.075,0.312,6.29E-123,Healthy/Control,ENSG00000157764,,,ENSG00000157764,BRAF
2.85E-127,-0.933121513,0.224,0.57,9.46E-123,Healthy/Control,ENSG00000129518,,,ENSG00000129518,EAPP
5.41E-127,-1.113221586,0.048,0.265,1.80E-122,Healthy/Control,ENSG00000112365,,,ENSG00000112365,ZBTB24
7.36E-127,-1.091803076,0.071,0.296,2.45E-122,Healthy/Control,ENSG00000163382,,,ENSG00000163382,NAXE
1.52E-126,-0.950993946,0.191,0.506,5.05E-122,Healthy/Control,ENSG00000078369,,,ENSG00000078369,GNB1
3.44E-126,-1.04944598,0.103,0.367,1.14E-121,Healthy/Control,ENSG00000198162,,,ENSG00000198162,MAN1A2
6.38E-126,-0.981961703,0.168,0.48,2.12E-121,Healthy/Control,ENSG00000092201,,,ENSG00000092201,SUPT16H
7.74E-126,-1.029711338,0.124,0.407,2.57E-121,Healthy/Control,ENSG00000196352,,,ENSG00000196352,CD55
1.15E-125,-0.445201862,0.698,0.979,3.81E-121,Healthy/Control,ENSG00000070831,,,ENSG00000070831,CDC42
1.42E-125,-1.108595374,0.05,0.264,4.71E-121,Healthy/Control,ENSG00000156502,,,ENSG00000156502,SUPV3L1
1.66E-125,-1.047899522,0.105,0.367,5.50E-121,Healthy/Control,ENSG00000141446,,,ENSG00000141446,ESCO1
1.70E-125,-0.983821949,0.162,0.465,5.65E-121,Healthy/Control,ENSG00000166128,,,ENSG00000166128,RAB8B
4.51E-125,-1.09208097,0.068,0.297,1.50E-120,Healthy/Control,ENSG00000111885,,,ENSG00000111885,MAN1A1
2.61E-124,-1.105062055,0.047,0.258,8.66E-120,Healthy/Control,ENSG00000113716,,,ENSG00000113716,HMGXB3
3.25E-124,-1.030031338,0.118,0.385,1.08E-119,Healthy/Control,ENSG00000177311,,,ENSG00000177311,ZBTB38
3.30E-124,-1.010443082,0.127,0.398,1.10E-119,Healthy/Control,ENSG00000134046,,,ENSG00000134046,MBD2
3.69E-124,-1.051638148,0.093,0.35,1.23E-119,Healthy/Control,ENSG00000066117,,,ENSG00000066117,SMARCD1
7.77E-124,-0.897370511,0.251,0.601,2.58E-119,Healthy/Control,ENSG00000087274,,,ENSG00000087274,ADD1
9.88E-124,-0.957374289,0.182,0.494,3.28E-119,Healthy/Control,ENSG00000122257,,,ENSG00000122257,RBBP6
1.01E-123,-0.941240934,0.198,0.517,3.35E-119,Healthy/Control,ENSG00000111371,,,ENSG00000111371,SLC38A1
1.31E-123,-0.899661856,0.233,0.563,4.36E-119,Healthy/Control,ENSG00000115241,,,ENSG00000115241,PPM1G
1.38E-123,-0.788622514,0.359,0.725,4.58E-119,Healthy/Control,ENSG00000101745,,,ENSG00000101745,ANKRD12
1.51E-123,-0.898660344,0.244,0.586,5.02E-119,Healthy/Control,ENSG00000163714,,,ENSG00000163714,U2SURP
4.61E-123,-0.882917453,0.258,0.608,1.53E-118,Healthy/Control,ENSG00000104388,,,ENSG00000104388,RAB2A
7.72E-123,-0.956744764,0.176,0.478,2.57E-118,Healthy/Control,ENSG00000109920,,,ENSG00000109920,FNBP4
8.39E-123,-0.867077932,0.308,0.708,2.79E-118,Healthy/Control,ENSG00000120129,,,ENSG00000120129,DUSP1
1.73E-122,-0.837563502,0.314,0.684,5.76E-118,Healthy/Control,ENSG00000164104,,,ENSG00000164104,HMGB2
2.00E-122,-0.885542556,0.253,0.596,6.64E-118,Healthy/Control,ENSG00000188529,,,ENSG00000188529,SRSF10
2.34E-122,-1.002695776,0.13,0.4,7.79E-118,Healthy/Control,ENSG00000168724,,,ENSG00000168724,DNAJC21
2.68E-122,-1.060461771,0.081,0.32,8.91E-118,Healthy/Control,ENSG00000140943,,,ENSG00000140943,MBTPS1
3.79E-122,-0.844022,0.306,0.672,1.26E-117,Healthy/Control,ENSG00000113141,,,ENSG00000113141,IK
4.24E-122,-0.871295494,0.277,0.635,1.41E-117,Healthy/Control,ENSG00000081320,,,ENSG00000081320,STK17B
9.92E-122,-0.854514107,0.299,0.67,3.30E-117,Healthy/Control,ENSG00000120690,,,ENSG00000120690,ELF1
1.47E-121,-1.013912894,0.117,0.38,4.89E-117,Healthy/Control,ENSG00000163349,,,ENSG00000163349,HIPK1
1.69E-121,-1.093499883,0.047,0.254,5.61E-117,Healthy/Control,ENSG00000170852,,,ENSG00000170852,KBTBD2
1.71E-121,-1.003285904,0.13,0.406,5.68E-117,Healthy/Control,ENSG00000253729,,,ENSG00000253729,PRKDC
2.74E-121,-1.001724641,0.132,0.406,9.12E-117,Healthy/Control,ENSG00000100100,,,ENSG00000100100,PIK3IP1
3.52E-121,-0.760342955,0.405,0.789,1.17E-116,Healthy/Control,ENSG00000124831,,,ENSG00000124831,LRRFIP1
3.79E-121,-1.001910564,0.128,0.388,1.26E-116,Healthy/Control,ENSG00000222041,,,ENSG00000222041,CYTOR
4.68E-121,-0.984756172,0.138,0.411,1.56E-116,Healthy/Control,ENSG00000174231,,,ENSG00000174231,PRPF8
7.06E-121,-0.986705824,0.139,0.417,2.34E-116,Healthy/Control,ENSG00000223496,,,ENSG00000223496,EXOSC6
1.02E-120,0.365607817,0.713,0.603,3.40E-116,Healthy/Control,ENSG00000187118,,,ENSG00000187118,CMC1
1.89E-120,-1.022237614,0.11,0.371,6.28E-116,Healthy/Control,ENSG00000124383,,,ENSG00000124383,MPHOSPH10
2.02E-120,-1.072125385,0.061,0.282,6.72E-116,Healthy/Control,ENSG00000100485,,,ENSG00000100485,SOS2
2.23E-120,-1.083383422,0.054,0.261,7.41E-116,Healthy/Control,ENSG00000100731,,,ENSG00000100731,PCNX1
2.52E-120,-1.007988289,0.12,0.385,8.39E-116,Healthy/Control,ENSG00000061936,,,ENSG00000061936,SFSWAP
3.27E-120,-0.925370948,0.195,0.505,1.08E-115,Healthy/Control,ENSG00000013374,,,ENSG00000013374,NUB1
3.57E-120,-0.991321864,0.139,0.419,1.19E-115,Healthy/Control,ENSG00000153922,,,ENSG00000153922,CHD1
4.03E-120,-0.95919153,0.162,0.452,1.34E-115,Healthy/Control,ENSG00000066654,,,ENSG00000066654,THUMPD1
1.67E-119,-0.968016776,0.153,0.439,5.54E-115,Healthy/Control,ENSG00000144028,,,ENSG00000144028,SNRNP200
2.31E-119,-0.880894801,0.247,0.585,7.68E-115,Healthy/Control,ENSG00000186566,,,ENSG00000186566,GPATCH8
2.87E-119,-0.829000304,0.314,0.68,9.54E-115,Healthy/Control,ENSG00000147010,,,ENSG00000147010,SH3KBP1
5.09E-119,-0.969399565,0.147,0.427,1.69E-114,Healthy/Control,ENSG00000171681,,,ENSG00000171681,ATF7IP
5.51E-119,-1.032186638,0.094,0.346,1.83E-114,Healthy/Control,ENSG00000180628,,,ENSG00000180628,PCGF5
1.55E-118,-0.900123807,0.232,0.571,5.16E-114,Healthy/Control,ENSG00000183617,,,ENSG00000183617,MRPL54
2.77E-118,-0.935827725,0.187,0.499,9.21E-114,Healthy/Control,ENSG00000116747,,,ENSG00000116747,TROVE2
3.97E-118,-0.969249019,0.151,0.434,1.32E-113,Healthy/Control,ENSG00000064393,,,ENSG00000064393,HIPK2
4.30E-118,-0.929077486,0.192,0.503,1.43E-113,Healthy/Control,ENSG00000104824,,,ENSG00000104824,HNRNPL
8.95E-118,-0.857191112,0.266,0.604,2.97E-113,Healthy/Control,ENSG00000137776,,,ENSG00000137776,SLTM
9.84E-118,-1.073683132,0.049,0.256,3.27E-113,Healthy/Control,ENSG00000155330,,,ENSG00000155330,C16orf87
1.17E-117,-0.842996233,0.315,0.698,3.89E-113,Healthy/Control,ENSG00000133398,,,ENSG00000133398,MED10
2.39E-117,-1.063782784,0.059,0.274,7.95E-113,Healthy/Control,ENSG00000136152,,,ENSG00000136152,COG3
3.45E-117,-0.821669472,0.318,0.683,1.15E-112,Healthy/Control,ENSG00000054118,,,ENSG00000054118,THRAP3
3.80E-117,-1.028858404,0.088,0.323,1.26E-112,Healthy/Control,ENSG00000187555,,,ENSG00000187555,USP7
5.38E-117,-1.055280753,0.065,0.284,1.79E-112,Healthy/Control,ENSG00000112249,,,ENSG00000112249,ASCC3
6.30E-117,-0.88569045,0.236,0.564,2.09E-112,Healthy/Control,ENSG00000131504,,,ENSG00000131504,DIAPH1
7.79E-117,-1.061799116,0.055,0.267,2.59E-112,Healthy/Control,ENSG00000176542,,,ENSG00000176542,USF3
1.31E-116,-0.918361454,0.195,0.5,4.34E-112,Healthy/Control,ENSG00000174780,,,ENSG00000174780,SRP72
2.21E-116,-0.973411707,0.144,0.419,7.33E-112,Healthy/Control,ENSG00000108312,,,ENSG00000108312,UBTF
2.95E-116,-0.971465299,0.145,0.43,9.82E-112,Healthy/Control,ENSG00000078618,,,ENSG00000078618,NRDC
3.78E-116,-0.947112284,0.169,0.469,1.25E-111,Healthy/Control,ENSG00000138600,,,ENSG00000138600,SPPL2A
3.98E-116,-0.941709302,0.173,0.467,1.32E-111,Healthy/Control,ENSG00000057657,,,ENSG00000057657,PRDM1
5.99E-116,-0.938191812,0.173,0.466,1.99E-111,Healthy/Control,ENSG00000125827,,,ENSG00000125827,TMX4
6.85E-116,-0.906690373,0.21,0.528,2.28E-111,Healthy/Control,ENSG00000138433,,,ENSG00000138433,CIR1
3.57E-115,-0.876316582,0.241,0.574,1.19E-110,Healthy/Control,ENSG00000177885,,,ENSG00000177885,GRB2
3.87E-115,-1.052883542,0.06,0.275,1.29E-110,Healthy/Control,ENSG00000151239,,,ENSG00000151239,TWF1
5.68E-115,-1.055210585,0.059,0.271,1.89E-110,Healthy/Control,ENSG00000102921,,,ENSG00000102921,N4BP1
7.29E-115,-0.898706204,0.217,0.538,2.42E-110,Healthy/Control,ENSG00000084070,,,ENSG00000084070,SMAP2
8.95E-115,-1.030231606,0.079,0.31,2.97E-110,Healthy/Control,ENSG00000154822,,,ENSG00000154822,PLCL2
1.15E-114,-1.055805429,0.052,0.254,3.83E-110,Healthy/Control,ENSG00000128908,,,ENSG00000128908,INO80
1.24E-114,-0.957887422,0.149,0.424,4.12E-110,Healthy/Control,ENSG00000147526,,,ENSG00000147526,TACC1
3.05E-114,-0.930657463,0.178,0.476,1.01E-109,Healthy/Control,ENSG00000136758,,,ENSG00000136758,YME1L1
3.83E-114,-0.96681529,0.135,0.398,1.27E-109,Healthy/Control,ENSG00000144747,,,ENSG00000144747,TMF1
6.38E-114,-1.049921987,0.061,0.273,2.12E-109,Healthy/Control,ENSG00000006634,,,ENSG00000006634,DBF4
6.46E-114,-0.984934105,0.12,0.378,2.15E-109,Healthy/Control,ENSG00000178691,,,ENSG00000178691,SUZ12
6.56E-114,-1.010304369,0.091,0.33,2.18E-109,Healthy/Control,ENSG00000114120,,,ENSG00000114120,SLC25A36
9.85E-114,-0.977746912,0.128,0.387,3.27E-109,Healthy/Control,ENSG00000149294,,,ENSG00000149294,NCAM1
2.00E-113,-0.929415925,0.173,0.462,6.64E-109,Healthy/Control,ENSG00000084093,,,ENSG00000084093,REST
2.33E-113,-0.677551329,0.476,0.85,7.75E-109,Healthy/Control,ENSG00000078304,,,ENSG00000078304,PPP2R5C
1.11E-112,-0.950526989,0.146,0.417,3.70E-108,Healthy/Control,ENSG00000198900,,,ENSG00000198900,TOP1
1.37E-112,-0.967528702,0.131,0.395,4.54E-108,Healthy/Control,ENSG00000182934,,,ENSG00000182934,SRPRA
1.40E-112,-0.883588191,0.22,0.538,4.65E-108,Healthy/Control,ENSG00000053254,,,ENSG00000053254,FOXN3
2.04E-112,-0.830119977,0.297,0.652,6.78E-108,Healthy/Control,ENSG00000101347,,,ENSG00000101347,SAMHD1
2.59E-112,-0.753848864,0.399,0.782,8.60E-108,Healthy/Control,ENSG00000255302,,,ENSG00000255302,EID1
3.11E-112,-0.814786804,0.323,0.69,1.03E-107,Healthy/Control,ENSG00000111678,,,ENSG00000111678,C12orf57
3.64E-112,-0.883266861,0.213,0.522,1.21E-107,Healthy/Control,ENSG00000055163,,,ENSG00000055163,CYFIP2
7.57E-112,-0.892421363,0.212,0.522,2.52E-107,Healthy/Control,ENSG00000048649,,,ENSG00000048649,RSF1
1.06E-111,-0.978639544,0.12,0.378,3.51E-107,Healthy/Control,ENSG00000173473,,,ENSG00000173473,SMARCC1
1.65E-111,-0.803075371,0.316,0.668,5.49E-107,Healthy/Control,ENSG00000105993,,,ENSG00000105993,DNAJB6
2.12E-111,-0.973101176,0.123,0.382,7.06E-107,Healthy/Control,ENSG00000103994,,,ENSG00000103994,ZNF106
2.61E-111,-0.935664831,0.165,0.453,8.68E-107,Healthy/Control,ENSG00000108055,,,ENSG00000108055,SMC3
3.08E-111,-0.942036445,0.157,0.441,1.02E-106,Healthy/Control,ENSG00000153147,,,ENSG00000153147,SMARCA5
3.11E-111,-0.802819301,0.345,0.727,1.03E-106,Healthy/Control,ENSG00000140941,,,ENSG00000140941,MAP1LC3B
5.88E-111,-1.018363889,0.074,0.292,1.95E-106,Healthy/Control,ENSG00000105849,,,ENSG00000105849,TWISTNB
6.25E-111,-0.889066324,0.205,0.51,2.08E-106,Healthy/Control,ENSG00000088930,,,ENSG00000088930,XRN2
